0,0
0.028005822,0.000776692
0.056013197,0.001552508
0.098026864,0.002714694
0.161052555,0.004454843
0.255600393,0.007059135
0.39743498,0.010955913
0.61018908,0.016791593
0.929237306,0.025564006
1.407339334,0.038895465
2.122557878,0.059694063
3.188524485,0.093963712
4.766348362,0.155950367
7.079003334,0.282963574
9.683117867,0.497777998
12.24219608,0.804934919
14.78435326,1.223480701
17.32670403,1.76971364
19.87746239,2.455447674
22.44013405,3.287472248
25.01587296,4.268064022
27.60458755,5.396111488
30.20551872,6.668385983
32.81756973,8.080636024
35.43948746,9.628193855
38.07012177,11.30715752
40.70830154,13.11342907
43.35298157,15.04367065
46.00324631,17.0950489
48.65829086,19.26519012
51.31740952,21.55211449
53.98000336,23.95417595
56.6455574,26.47000504
59.31362152,29.09845924
61.98381424,31.83858299
64.6558075,34.68956757
67.32932281,37.65073395
70.00411224,40.72150421
72.67997742,43.90138245
75.3567276,47.18993759
78.03421021,50.58681107
80.71230316,54.0916748
83.39087677,57.70425034
86.06983948,61.42429733
88.74910736,65.25159454
91.42860413,69.18595123
94.10826111,73.22719574
96.78803253,77.37518311
99.46786499,81.62976837
102.147728,85.99082947
104.8275681,90.45825958
107.50737,95.03195953
110.1871033,99.71183777
112.866745,104.4978027
115.5462723,109.3897934
118.2256851,114.3877258
120.904953,119.4915466
123.5840759,124.7011871
126.2630386,130.0166016
128.9418335,135.4377441
131.6204681,140.9645691
134.2989197,146.5970154
136.9771881,152.3350677
139.6552734,158.1786652
142.3331757,164.1277924
145.0108795,170.1824036
147.6884155,176.3424683
150.3657532,182.6079712
153.0429077,188.9788818
155.7198639,195.4551544
158.3966522,202.0368042
161.0732422,208.7237701
163.7496643,215.5160522
166.4259033,222.41362
169.101944,229.4164581
171.777832,236.5245514
174.4535217,243.7378693
177.1290588,251.056427
179.8044128,258.4801636
182.4796143,266.0090942
185.1546326,273.643219
187.8294983,281.3824768
190.5041962,289.2268677
193.1787415,297.1764221
195.8531342,305.2310791
198.527359,313.3908386
201.2014465,321.6557007
203.8753815,330.0256348
206.5491791,338.5006714
209.2228241,347.0807495
211.8963318,355.7658997
214.5697021,364.5560608
217.2429199,373.4512939
219.9160309,382.4515381
222.5889893,391.5567932
225.2618256,400.7670593
227.9345398,410.0823059
230.6071167,419.5025635
233.2795868,429.0278015
235.9519196,438.65802
238.6241455,448.393219
241.2962494,458.2333679
243.9682465,468.1784668
246.6401215,478.2285461
249.3118896,488.3835449
251.983551,498.6434631
254.6551056,509.0083313
257.3265686,519.4781494
259.9978943,530.0528564
262.6691589,540.7324219
265.3403015,551.5169678
266.4512329,556.0361938
